Company_ID,ROA,ROE,Debt_to_Equity,Current_Ratio,Asset_Turnover,Revenue_Growth,Operating_Cash_Flow,Board_Size,Independent_Directors_Percent,Institutional_Ownership,Audit_Committee_Size,Fraud_Label
508,0.21126862146158448,-0.0608501833662517,0.21733669982536913,3.2454164612146883,1.5308384065657046,0.11288260250957372,47392934.52375239,17,59.9028867429536,66.61399298569566,6,No Fraud
509,0.274899956645962,0.3469688542070605,2.9656562753983757,3.0635463077322487,2.2982632094897255,0.3130314563751039,2086788.8987476286,12,36.00822692553508,57.02033127317288,5,No Fraud
510,0.16285975419417997,0.39309020519541493,4.7132237637797205,2.549526689719454,0.7910418258237256,-0.12649713417029296,41837421.68690138,15,27.02248896130661,15.181162290102684,6,No Fraud
511,0.10670759796789492,-0.43754240638092856,0.9546054088463476,0.6569985719019885,0.5452623406185261,-0.2784126504664731,9281138.34891352,12,20.963529360806824,18.88240482571623,6,Fraud
512,0.009121518145309426,0.3834647629860607,2.4110825046779176,2.8485458539599726,1.6640315077082248,0.15605733519146148,49373888.49426841,10,26.420640356265253,59.462335541132866,3,No Fraud
513,0.2663642416770066,-0.05168094463057782,0.5479677599039771,3.0365324325216814,1.8102433775161437,-0.07302237675726075,-538679.6756111626,14,37.55578661743657,74.14031021727385,6,No Fraud
514,0.23303194475020417,0.010432489004232215,3.1658413700806283,2.8972464373158635,1.7512732454847553,0.04249131366803738,20980389.130299594,11,53.10740381476974,34.705332156444385,5,No Fraud
515,-0.1773906649469053,0.12659251109321024,2.7976052349215057,2.025437105924078,0.8663605120512976,0.24694670833730537,37570672.03022732,5,23.840004965143212,55.60141390669327,2,No Fraud
516,-0.186816512751374,0.42638260673008677,2.0960910686428784,1.198705515948445,0.705285765182394,0.09412574114127059,15958548.83624215,16,28.17366669910694,19.50470504392895,2,No Fraud
517,-0.011768316560975212,-0.48088390557023597,2.654747405221332,3.03598992706618,2.3942051199089063,0.22027881710084285,18085043.6112588,13,30.86484213847646,31.46698863695253,5,No Fraud
518,0.20527666539091644,-0.0231565316821829,4.49321582649815,2.6814884292204155,2.315918819847831,0.14420000211362782,49181347.73034446,9,57.91892557899837,6.722967482209471,3,No Fraud
519,0.2936380646574722,0.18772204243056068,1.0618420813242286,3.4422835231665547,1.1975598637427687,0.33979637193609913,15518489.0180692,13,56.947387938807466,70.30345556295941,4,No Fraud
520,-0.12479155444823592,0.22270695769822846,0.21056610735620146,0.9670777932677987,2.130865278770496,0.30593661771161995,26244326.035943814,6,53.04594358232917,39.08583468070218,3,Fraud
521,0.09706535767606755,0.19253243153710797,4.3221579350255945,1.176993749156165,1.1855763463223106,0.13418989180861918,-6727620.359490958,12,35.03008548175637,74.37067376058609,5,No Fraud
522,-0.009554571684489255,-0.36556487059187814,2.927873703700742,1.135394449644508,1.118533643374025,0.27890302085970686,40532604.8126156,11,42.26718147312392,65.21170466193173,6,Fraud
523,0.2849571989073016,-0.20060441162831877,4.464226431763028,2.87761930286401,0.47623107423830713,0.47355960227261273,28890082.93877261,15,25.801382980264584,75.44326258692054,2,No Fraud
524,0.22105946156785433,-0.14128447458298654,3.025031594724546,1.0607218893503545,1.1233745355807347,0.03227128778816857,14241206.17176881,8,33.587636225483294,29.280986914545036,6,No Fraud
525,0.21916435235556891,0.304437207679505,4.069789340802543,0.6999794894699183,1.3898006526395368,0.012763072748793625,-9029827.602728816,7,73.86231358835482,20.734242086366848,3,No Fraud
526,0.03434657989748513,-0.22124012758544698,2.2053994804402253,3.4956824197568857,0.15401038582884752,0.3642456208523801,25500129.23561023,8,78.78150478614971,87.611983025392,5,No Fraud
527,0.007409751168832579,-0.28929503613279683,3.774313663312517,0.5744516343354474,1.1658712124209754,0.18255383704199402,-9240530.290950269,8,58.85957513841768,65.97286189847391,2,Fraud
528,-0.0632964640346469,0.4574480190380962,4.573903187760294,3.005732180476597,1.9752549241484807,-0.32899321977741147,-9927783.165458925,14,75.00939752140522,75.89359277376698,5,Fraud
529,-0.17181225167453645,-0.4911367148865311,2.903402522238811,1.5961005246519584,1.7321105352982478,0.4921120156910813,26965913.72896128,14,58.564514024085504,6.116336765344367,2,No Fraud
530,0.2323611881275266,0.4978208556819782,0.9858472377556597,3.0248463792734457,1.624376773273444,-0.3692168977623599,1341024.040073255,12,21.991789166328193,35.12923772515036,2,Fraud
531,0.20645050456503877,0.17682129885739561,1.4171083136479712,2.163861473633435,2.282933028249286,0.3483963562097431,1513252.983085718,17,79.80575509918454,68.13941869907319,2,No Fraud
532,0.2998588366430653,0.32846929944911707,1.0733584267972884,3.20489368845908,0.14327682358055202,0.35879414270431287,29196293.94996462,17,25.937138101192094,11.628540804148582,3,Fraud
533,0.2983184185369527,-0.20538060365380684,1.3095994352190914,3.27857895924388,1.436914206861362,0.5531110852819304,-6778168.723637544,8,60.958508086703645,53.223894013359526,5,No Fraud
534,0.07771585280131371,-0.48568472233294,1.6014357018200784,0.527294543842328,1.989637236183297,-0.34586559159767927,8804333.688473381,9,35.1701721844874,41.47118523367527,4,Fraud
535,0.18449370759025524,0.23786951856153005,2.820155555090624,0.7262365279783648,1.3992049184830415,0.19685686078449094,-1034085.8714788556,6,43.51886677441761,6.4974031069941205,4,Fraud
536,0.272382864941214,0.3341445970006758,2.981158984372781,1.2510761887125663,0.87734932619291,0.02784057062705292,24810582.187792033,17,58.756051088056296,25.057924055153368,4,No Fraud
537,0.22482369533870572,0.24047613195351913,2.18984876148512,2.507946249090505,0.42700135622074686,-0.069367045140458,29705909.283643752,8,46.18924095846242,29.207319070670707,5,No Fraud
538,-0.07632594912840118,-0.3571497126991614,3.115561821122094,3.164816589534518,2.230151372358859,-0.309681439700927,33268151.215942614,11,35.032763535867694,14.508095439437408,6,No Fraud
539,0.025272067655046748,0.2534279222569691,0.4997171354956931,1.8798258538818882,1.2298297417302473,0.16265411967130916,5313873.015113926,7,40.06677121269948,58.68063732812614,5,No Fraud
540,-0.13542029242425252,0.268922782107641,0.5301623615849839,2.3209193488227964,2.2074764727656833,0.07904072567461362,-4645014.90180496,5,40.49288701539058,25.603819481410568,2,Fraud
541,0.2770255136293612,0.1585405156700549,0.9419643557525265,1.0654995583866835,1.506045093839604,-0.29544554184897576,-5278980.58348613,17,77.55943427049283,28.597657467648013,6,No Fraud
542,0.10308731722544001,0.2661159327955862,2.6385797403976894,2.914900501645056,1.7180610798760019,0.21248950709708336,15569092.907043427,12,67.91678095540706,81.35028084701253,2,No Fraud
543,-0.08567859724826865,0.34592143967773215,1.1485739256217367,3.4019843340604092,2.03022677050828,0.33795312025293844,46750664.5437629,12,47.51292628876401,44.705462878916855,2,No Fraud
544,0.13585034220292835,0.11360411423745842,1.4880935771136292,1.3057967987437924,1.6819733070403224,0.3672783010536482,3063742.0548214763,10,31.989255220481848,38.33089249238815,5,No Fraud
545,0.1090641202289479,-0.41139528603032094,2.061532897247671,1.9844778548016389,1.0553316176294505,0.5053731882624274,5404496.08049296,11,68.66096661575935,66.52903825675097,4,No Fraud
546,-0.02091864098357976,-0.012372190332789135,4.078144007650861,0.7583483315191214,1.3327201214287625,0.009470741888777168,-3946671.8736484637,14,29.43094829650241,82.31717273504754,6,No Fraud
547,-0.1432212039001855,-0.42235066532839494,0.16792446597301458,2.177409969388905,2.0273092592221116,0.553072768622137,26334216.433635816,15,32.627733028520204,7.128088580182726,3,No Fraud
548,0.1357865977963998,-0.09245696896756916,3.2819562191594502,2.0083503255400417,0.996760711295162,0.46542940508268604,30792372.43683049,6,41.960803510409065,43.1003019572087,4,No Fraud
549,0.06015385045189664,-0.09289351087437236,3.3774950020993586,0.9333094524652328,1.031491496244393,-0.10349842897606099,28575872.4896456,9,72.8208917511194,56.91641526662551,3,No Fraud
550,0.18615919586781965,-0.4339901558597584,4.013413323747519,1.826198639354225,0.32965627853920276,-0.24071696265054154,41667814.58268688,16,27.907200118046617,32.077863340709115,5,No Fraud
551,0.06008175055599668,-0.15117946603052068,4.6704894013955345,1.5023139562596897,2.2950026445321945,0.035389396128013395,19185550.101564303,11,27.334051571271566,70.65465638047554,6,No Fraud
552,0.22609075015927005,-0.38900190120868516,0.1986754598515202,2.065492625915568,0.3184871558690602,0.0018987079559665831,-1932577.5539761335,13,49.63849929831596,87.57555097297328,5,No Fraud
553,0.07595341938724276,0.30823521000922216,0.8535401570147594,2.2569630062863975,1.6557020258765343,0.17571930533120428,7364307.84226476,5,36.58463246562048,85.19132613127408,3,Fraud
554,0.08046898576769312,0.44768802596447077,4.442239340874366,0.5254867358216285,1.0916667491267145,0.18338623232774798,29745798.405281104,7,54.123676498889594,27.60851584729506,2,No Fraud
555,0.2383268013291725,-0.4276835247420614,2.3467409547163753,2.783017948848666,1.0734865366130617,0.3499869843799752,26787318.42449359,10,47.098201080993405,24.23875366718631,5,Fraud
556,0.0017414331061985089,0.4551152072917014,2.8664941307739715,2.6390428755852224,1.7309244077744415,0.10988994820561016,21860187.78457775,11,46.09754638107301,86.3866951368038,6,No Fraud
557,-0.13299238577467964,0.022576599336745162,3.3488332982434224,1.5988591586195666,0.2610249583117089,-0.2951773590592345,30977865.12132123,10,26.718378229219596,43.9834214316746,5,Fraud
558,-0.18560866184333052,-0.2004343220461261,3.4274263620286236,0.6588078067064548,1.5248938790834432,0.4582913355531061,28243451.022397958,5,28.46298141499041,22.7053064621988,4,No Fraud
559,0.1775686278368095,-0.4231379247238365,4.66552797625089,2.764797619355151,1.9528762863336515,-0.09023541681481295,42879493.3678971,8,69.264714646811,65.09474190858555,5,Fraud
560,0.11015477567673232,0.0006242680704178216,4.985052145317181,3.365525481434397,2.087710618927826,0.571297460306592,25160982.648697793,10,73.15296425430466,29.175727531822282,3,Fraud
561,0.15203988404961177,0.2945155444907487,3.6287715585616076,1.2204547880660426,0.5092729345450607,-0.2821398913202299,36716081.522033386,12,34.08101197311501,27.715992881039448,5,No Fraud
562,-0.09351791924554465,0.20708647726669815,1.5073839251052392,1.4705738412111136,2.253805720187617,0.5582511722325032,4922429.357988073,14,26.807630091486143,79.7361686616117,6,Fraud
563,-0.13181426220661513,-0.44977398853602624,4.410786771242283,1.0514386684454449,1.6747506204338614,-0.30898819311748305,30690955.07534408,8,23.205000316070638,18.810728037036792,5,No Fraud
564,-0.19272766716605905,-0.4270981646320965,0.3411824812497319,2.230808370034519,2.216451521969639,-0.16896386205294056,44131647.10296054,11,56.49785682451381,10.473400449630093,5,No Fraud
565,-0.024706220596701522,-0.09712671736736289,1.2322961790850315,0.9645241839423648,1.2646737210644758,-0.35342005791345843,13143939.673989996,15,62.92119275001233,27.880847414593415,6,No Fraud
566,0.09495884342731653,-0.20470950595205673,4.497190015572203,1.5685818303841383,1.400880028233285,0.3051131466389949,36746251.2403188,7,42.368599352192334,56.59036009124733,5,Fraud
567,-0.0038779774501338515,-0.26761567694395216,1.3553384207528394,2.591039041802789,2.3056918648688107,0.45029873657179176,33487358.07172612,12,60.78055204943838,15.462467539277997,6,Fraud
568,0.01873746101186452,-0.2189955010912864,1.1811901921465677,2.1803479490280453,2.259782904051212,0.0340710818159804,-6428428.187690651,5,62.77752893357157,45.08554714352747,3,No Fraud
569,0.2520793472468742,0.3034827432968846,0.7768139363872115,1.6593876929838056,1.1755860960856048,0.5285220750424297,24890498.577444337,8,76.12053688381431,58.323654386152185,6,No Fraud
570,-0.025872266488349838,0.4292280536318539,4.309647612469891,1.7607488054226257,0.7585903159256362,0.19029907175559957,-2188639.0479518566,12,23.892418270106436,77.14264437041979,3,Fraud
571,0.05699474457990539,-0.09489730547243358,2.550285470036325,2.1863326478696887,1.043609042954234,0.23000713544652318,48039150.33383547,14,31.53750339386479,24.53891525219162,3,No Fraud
572,0.19182650637057153,0.40611100213249707,3.406976694965359,0.5175941836614839,1.0306343884713993,0.4454192017007699,38684450.16203937,8,24.111559255819287,74.4744374875371,6,Fraud
573,-0.0017286088393649313,-0.17850429875211804,1.2714252819676455,0.7355296053608296,0.7884804999587054,-0.10319979494816112,-3416571.9251727937,6,72.07963600016663,24.96703219615528,5,No Fraud
574,0.11104335011393673,-0.023563013656208387,3.814398062954961,3.143774203289035,0.7445910503991198,-0.04573427867237423,-2694880.141139295,6,67.55522960201412,62.525156005369446,4,No Fraud
575,0.23118185437337258,-0.2739710021840003,3.8240271703142827,0.7336369672738723,2.1665510475513265,0.5059519191946443,25668431.294757135,8,54.47852423731034,41.60725357600868,6,No Fraud
576,0.27476031182882105,0.14047604217584397,1.631730322050671,2.6204107886315153,0.26766860964318806,0.5009634960387638,10693350.450390998,17,25.019804603070988,14.747905602186965,5,No Fraud
577,-0.12646325953548104,0.4789811151748089,2.112344901750386,3.260114492327158,1.726266837039026,0.5764827762008709,-7905648.455613444,8,36.39874151922318,65.71239433985714,3,No Fraud
578,0.2632938125807472,0.10349309604337864,1.1274823594079844,1.3120508129051933,0.5147681234954855,0.5018383164416711,22498490.469983187,6,37.86319088351102,23.50982257666651,2,No Fraud
579,0.046058146539769085,-0.14218591588645113,4.885149014282231,1.6114743111785428,0.9268141441457517,-0.27262796396663913,13270705.981150813,11,53.644591760925024,20.012991212090277,4,No Fraud
580,-0.07087780585052084,0.14781744599052837,3.2634526275862172,2.2067642175341486,0.24770328192360846,0.4237242861369873,-3935410.4576954404,10,35.48263364220293,35.45744893009757,5,No Fraud
581,0.02956787811913064,-0.37707932153461243,4.679265015506026,3.145126908915754,0.7479367284531089,0.00983847810959404,38115223.53535896,15,24.37759183477729,60.5296708045561,4,No Fraud
582,0.2900162876427385,0.38865908026539864,1.5865891637827527,3.3257167617812606,1.944210570681381,0.5908013559459379,44904605.91672836,7,63.84573811119796,24.889700697203363,2,No Fraud
583,0.04630904699643479,0.003083950779836364,3.93126547368476,2.7186897443338043,2.2240367789134208,0.07228096432880105,35395636.0408478,12,37.94481269932468,20.611230796460287,2,No Fraud
584,-0.035624194856245905,-0.050650257960357936,3.852707355035236,0.7598592825640821,0.6316651645656809,0.15383608250222058,39345338.60097664,12,47.14245062139804,5.846058185635968,2,No Fraud
585,0.11670042715836287,0.08586478845351919,3.489112694146054,2.5074624666045526,1.2125148142214124,0.12977491525679852,2989434.0359670427,5,27.65999809893832,45.089663253646506,6,No Fraud
586,-0.07992719061090348,0.12478386278940246,4.831630978807322,1.7309111656179863,1.2287777150492953,-0.07826297014172223,5814377.055116059,7,68.15289820367477,41.43487339179053,4,No Fraud
587,-0.16206833594566805,-0.42822419377348697,2.0284211469209463,1.9121029984731848,2.196580733823362,-0.32497791110708185,2511652.4179512653,9,53.93191261544346,24.878758209176983,6,Fraud
588,-0.1355601390446754,0.1826172212234024,0.7405148855898108,0.6474451710355311,1.9307177269019329,0.4956512304019185,35903805.88193384,6,74.09513757259177,9.560433940823714,2,No Fraud
589,-0.1359770805211138,-0.2580683196844704,3.391373410295898,1.0731864180390747,1.3313853240833198,0.4026758125262868,46875024.73606982,16,49.72829378392,41.486749340646135,5,Fraud
590,-0.12404865324385284,0.2139526325065898,3.6736180223383106,2.8715408226009433,1.7097932811322563,-0.26047321944033075,33010232.40403416,16,76.48554030907277,71.99743444108866,2,No Fraud
591,-0.13058641367529494,0.32253479438419674,2.917796809948192,1.8618764991435794,2.1336521293824804,0.37676827135007285,42888005.89277336,9,73.51209226287955,65.79898116281004,6,Fraud
592,0.12043737240160729,0.3039585075525203,1.1134076763536418,1.4049867248934467,0.12289348966130786,0.22584666605061,28321945.692990355,15,54.587591387554035,78.16756563811447,2,No Fraud
593,-0.1090599578004276,0.05250096740788912,2.5718341141798415,1.6520572218948746,1.0669360745201166,0.00914378791762227,13259594.033527944,14,76.0336062889918,5.814528455618228,2,No Fraud
594,-0.027166358338068408,0.02016989231075117,1.6297297091887344,3.0631985399770407,2.277383601464989,-0.1459788509044373,15545696.895818312,7,39.38532483767314,87.14564192839087,6,Fraud
595,0.2483942049530059,-0.3571240386605883,2.194585988016777,2.7469970522148706,1.8767512740254835,0.45972878350223245,-5480714.06995571,13,41.938529762252685,34.02004147333311,6,No Fraud
596,0.036980820131436165,0.2753461504031356,3.2615710216388534,1.3169461915432483,1.402819298401779,0.300188259294053,-8112568.2852384355,15,22.728677078362217,89.18381266781701,5,No Fraud
597,0.13377886926051358,-0.22859061955328563,3.7515522391850897,0.8525055206371199,1.3711468648843204,0.14773990946913684,31728536.251344644,5,55.35205440583118,26.472654151150845,6,No Fraud
598,-0.11384006439918509,-0.0033045771820534586,1.2379009854165814,1.2559946649322151,0.9346482342506506,0.20956853389846408,16305733.520670839,8,63.315438195736,45.08059294415081,5,No Fraud
599,-0.10385549059566462,-0.2157259070724833,2.0860942671700715,3.262269353164201,1.3492492807396348,-0.30893381791781904,23132904.08327777,14,66.41115141452619,35.08385250890081,3,Fraud
600,-0.17956569186676058,-0.36617163700030686,1.4188916978589832,2.244766513549266,1.6729196787122877,0.0739197609111919,23459674.857344978,10,28.988977162766197,35.23966077451573,3,Fraud
601,-0.11553246846391774,0.12955769689173657,1.0732949079231588,2.1004406262343487,1.1040712922291034,-0.20629970721429802,6642548.799998084,13,46.64954433875002,76.59397839359835,6,No Fraud
602,-0.0607048304840207,-0.44566796517709617,3.9385973779796086,2.2891807990773847,1.8139675513412177,-0.19161632099117465,18553550.64976944,7,30.61179272563494,68.4456098776738,2,No Fraud
603,-0.1114947578616266,0.2486452341262,4.555338202741263,1.5980847972395458,2.166957345424926,0.2613039622868667,18245613.300062135,7,59.72764093125493,89.3328719945541,4,Fraud
604,-0.1556487331214722,-0.18241320473888334,1.914137709854426,2.9213210609585385,0.4712436356436668,0.5112561518342881,13305633.273671418,16,29.476782345306088,57.148748030988564,2,Fraud
605,-0.1396820644496996,-0.4998653069955147,3.781266729431458,2.0698587479007493,1.1837128547618188,0.0037566104783465226,39240523.00406423,9,74.2498210373645,44.376811373532725,6,No Fraud
606,0.030389384016362875,0.011129139237229801,4.495276917885614,0.8502437083063866,1.0792482190841945,-0.19225072698780965,17069840.221255753,11,33.8380787396848,12.656278350485746,5,No Fraud
607,-0.09683314079710376,-0.4531480914723969,4.2460086315981345,0.8871953744871889,1.7499155297193474,0.2487469372366542,26218671.470359266,9,37.48413597729469,89.70772065867783,2,No Fraud
608,-0.01786506947596228,-0.22383044217910053,0.9957856038422069,2.110577439507855,0.6996819166190305,0.4711870463503177,43731207.22284956,15,71.05437932905998,51.880105499244046,3,Fraud
609,0.05170863542742843,0.20697648745571617,4.7858302194154705,3.3097106542125174,1.636602195885463,0.3483188011224908,41974017.371535346,12,47.50805660874343,64.54058492366205,6,No Fraud
610,0.14519741431468264,-0.43731037837813413,1.9457145581043662,1.4250563650285963,2.2059741801555712,0.46875723053658713,43425332.22674991,9,21.43975674800438,39.57310291126147,2,No Fraud
611,-0.18034393007945054,0.33933849235600233,1.7622792397517983,3.108623506577655,1.1035158395046945,0.13655467101079932,6200299.787900839,11,49.675175072158744,51.55583519523505,2,No Fraud
612,0.1997051994545213,-0.4961800773414169,0.40591350366112366,2.792286759736638,2.286437679950128,0.35187624436919085,-7901050.70151623,10,25.072600122807383,85.11910721089541,5,Fraud
613,0.11395019474545387,-0.25317613079809775,2.482250905113927,1.2434373287207205,2.483592973440348,-0.25993544064106355,5664007.993719753,14,79.12068312123864,19.145652224186232,5,Fraud
614,-0.15912048402556406,0.24090405615207144,0.6341667166405507,0.6090222449487274,0.35462091987508493,-0.051725384636808536,6722440.737242518,17,55.28669422733614,29.85166966807164,5,No Fraud
615,0.2367893120533886,-0.18372985027069322,1.3178451225443875,0.8055417954271482,0.6593276511636607,-0.010450835518477586,44561619.60349808,6,35.39195705665871,17.925076861132748,4,No Fraud
616,0.2604362002659066,-0.39810761193398647,1.653018846659679,2.6854818015423207,2.3809114035570236,0.11129574624603455,28954563.97027824,7,53.82306077285706,72.33835182340584,6,Fraud
617,-0.16946102007256814,-0.13976608119957212,4.063248985109252,1.09900921412194,2.399986447555328,0.5290763602568237,-5097762.423866275,15,24.61202620290529,10.273847135855512,6,No Fraud
618,-0.06156117592639815,-0.22960671361547447,4.3898943869398925,1.6138127615161815,0.3344974609282204,0.47429656022217426,-1877284.2393339314,15,67.99347825612902,11.938690237363756,3,No Fraud
619,0.20310063989653065,0.3427119021605549,1.5820849555612015,2.0050974980192744,0.13599640090512805,-0.2654745077108155,-659432.4674814753,8,75.51968323184983,30.37199958692634,3,No Fraud
620,0.17412984519182917,-0.18665208241485687,4.307620794098412,2.6764045053504883,0.48664005581541336,-0.22721034811753682,27825304.890135393,9,72.46666329236957,48.705995378285955,6,No Fraud
621,-0.10773949032181135,0.2889324717760072,4.300431593111976,0.8396936697773761,2.490430680117396,-0.042359450411088684,34124841.530420184,13,40.50545613791377,39.53335804756485,2,No Fraud
622,-0.09532533833164486,0.39187214481073473,3.8467896568858806,1.7190992158323843,0.5319990798656484,-0.10925613410932611,41578634.63392377,10,39.54608717860211,8.809386407018618,6,No Fraud
623,-0.014763948604309018,-0.06618258042347047,0.8188060586743896,1.9552187274280861,1.3061142561328556,0.21477095315626227,46438193.048374586,5,22.105256672978,86.38678241903088,4,No Fraud
624,0.04226149259551065,0.409943143854392,3.4825819498135724,2.122481191914619,2.1362025434332264,0.5027760477645449,2102273.4431865066,7,59.084021522055004,85.99390923043711,3,Fraud
625,0.10912738576514797,-0.12268194603680715,4.730617916444787,2.95508192418565,0.14896386565169523,0.5622915416725868,8586349.083442945,11,52.094287051387695,28.74528747546459,3,No Fraud
626,-0.015543180215113805,0.46407841649010817,3.44444834595907,1.0150345851296507,1.5507735574203028,0.25360295253522647,4419372.844689839,12,47.56078227964048,67.17967729782943,3,No Fraud
627,0.031267358066573936,-0.4107104754744271,1.7249225606283867,2.9234943554798667,0.7648610772870983,0.43815920140108666,11525694.047968265,11,74.45785720008243,54.17890996757402,6,No Fraud
628,0.17373546906687826,0.18701926650324274,2.5528386554110734,2.5786352830899566,2.1696037994553556,0.1252022002307971,44879906.44542497,9,30.072734064970778,25.185519075478044,3,No Fraud
629,-0.18165839855470106,-0.006185959543071329,3.2640527124201633,2.167612442596878,0.7803067582337899,-0.1916730531399603,24506754.01636169,14,20.57997600141094,27.284581898037313,3,Fraud
630,-0.07378152782798963,-0.11235119454435294,2.6017950027696677,2.5985836112077156,1.7482137286765813,0.12468841209347736,34291513.83946995,12,24.398987127245924,46.74801981638829,6,No Fraud
631,0.1566747929422762,0.1327118787486009,0.6877694144817521,1.7360532168549692,1.7181271178737527,0.15508260143765107,19407154.16760692,13,33.40228626964213,40.63514002727561,2,No Fraud
632,0.24760341884359965,0.2038570916343312,1.6291138187949012,0.9151927579043737,0.631584517263136,0.34245756421355655,-8268525.199832528,11,21.997132955807416,29.75449289965746,3,No Fraud
633,0.05583872105783305,-0.4956367303496909,4.0317405497128,2.497295720796102,0.18351807968404027,-0.18011701029265093,-6148270.84013114,15,50.17062263858813,73.63848568593765,3,No Fraud
634,0.06605674263265782,-0.3330469112528013,4.3209484258680355,2.0740169200568666,1.0821989770849534,-0.0316896179132683,22275381.876073144,13,38.845427314014685,45.92434799917772,3,No Fraud
635,-0.14641399433011199,0.2130460506343187,0.7727701603062942,2.4181244016283268,0.7940635647180873,-0.03597253078543372,33127342.08920154,5,30.82898048408796,60.66208530307587,4,No Fraud
636,0.02370618341172731,0.16638541357820646,4.76669508675375,1.51399634308547,2.0415465990729005,0.5594395957411649,2919831.6517238896,13,65.00504449691974,21.088247514269415,6,No Fraud
637,0.06630863322751157,0.4660475051286772,1.711230827458186,3.2205997320195077,2.020874052292829,0.04394496032671891,33314574.43953824,7,32.267079573951804,50.348151313901376,3,No Fraud
638,-0.07876474818263518,0.261037790250783,3.345337319780528,2.2621096057267307,1.1968574852623013,0.35509396729814646,38639946.409010746,10,61.2563060596276,32.02796420296283,4,No Fraud
639,-0.06537838452530953,0.45077270773133804,3.783943215187738,0.7562074528726215,1.5556293407757253,0.350811381374439,14713848.701726671,12,40.95589435085834,49.74515688356465,2,No Fraud
640,-0.011357918447688686,0.20254050153480696,4.078536549725629,1.849411972113286,1.5502228383686205,-0.13445581519675864,34785153.9706463,7,50.70966563975327,71.3701958399289,2,No Fraud
641,-0.18996440111113683,-0.20194779136055685,4.734173540907058,2.769068164230903,2.085179556226296,0.17186968937173208,14241797.019707594,8,76.03202239107918,70.35762285775725,4,No Fraud
642,-0.03896041720841087,-0.3946350777491435,1.633305785341231,2.882403685196817,1.120005793895674,0.4943028933186481,30701037.7673012,11,22.24109808894877,35.10875763291345,2,Fraud
643,-0.09427599650172769,0.2818238633449356,4.306681627302617,1.9837911582912762,0.7610720314972217,0.07519771945694942,35839822.959172584,16,50.01587044864771,64.01355495176932,5,No Fraud
644,-0.03625132391104269,0.1441492214759159,0.7452658268374145,3.1842427124939032,0.7360838035373138,0.545117507342546,49515597.09848665,11,71.2653776196571,85.00964578351355,2,No Fraud
645,-0.1401189340903744,-0.45181398760670377,3.5547004411326046,1.3030053115828926,1.38686147027729,-0.18554177067583844,10723799.723815765,8,55.27845490222091,58.181893043617045,5,Fraud
646,0.24526364036994747,-0.13994953409902167,3.7356908746185313,1.7317960917147999,1.1779556865573102,-0.3258408942259693,14662446.834476687,13,36.612231017909394,17.614860487524158,4,No Fraud
647,0.09679622677702432,0.45679981548428616,3.4208438818864706,3.1957907317069103,1.1562898503638468,0.4914538731447493,-62796.4353897199,17,43.860868108702064,62.77523348872309,5,No Fraud
648,0.1395511595722448,0.0004011457102012228,1.3363422070622497,3.1887701494147365,0.31872961381529735,0.4476811979622166,2244383.504108414,7,60.81593772371447,13.916872839691463,2,Fraud
649,0.19458561930366913,-0.06727086398029536,4.377911420374496,2.5571383064740427,1.8246489776564696,0.5925898759338447,31603700.15590266,16,73.44871365882818,79.1293847474073,3,No Fraud
650,0.04922109946452863,-0.042300394840706024,0.9274064705149355,3.0769416413666604,0.6129680511565856,0.27939348811242604,45022735.409268565,12,22.463982424796697,48.916142143164926,5,No Fraud
651,-0.15653985595628817,-0.2911172759948363,0.36281047845207115,0.766319800868698,0.5726887125009312,0.5366879266671495,13676297.099674433,12,24.292329313422584,37.73696258648426,2,No Fraud
652,0.06855327090927388,-0.1312928291352048,3.6155784539983697,3.094984928623329,1.0906199686657443,0.4269490250841108,790666.8101324737,17,39.50309141657525,9.84556054522385,3,No Fraud
653,0.09342055901043955,-0.13018674401282337,2.4298310046403953,1.4618597196506804,0.6466680198827234,0.44442633312008684,7105969.962979645,8,33.96678106624874,37.36661744032932,4,No Fraud
654,0.17271973709216498,-0.4476449798125276,4.260580297797513,1.034994537284649,1.5012598415392369,0.16914157045426825,17303102.288488317,11,35.89585317334436,81.7725667728421,4,No Fraud
655,0.015829773114839685,0.26756762851791827,1.978645991185469,1.2181095090261391,0.9915120144027316,-0.017635402083289176,7439019.761922102,8,33.27619991755286,6.783554684335771,6,No Fraud
656,-0.13620984860221813,-0.08349556809612102,0.9245650836877929,1.7539055240416612,1.1773881342226964,0.5345580725432818,4014744.987311976,17,31.749502931309465,45.34509341145342,4,No Fraud
657,-0.058112047100637776,0.3221798868164233,4.198566743102361,1.2535760138134018,1.3892063718496692,0.032117175615894444,34159069.325424775,16,27.837438012157506,84.1484377444029,6,No Fraud
658,-0.018458851800682463,0.3503480011198954,2.7896571950363516,1.4617027580494972,0.5884852539563316,0.13881936724966903,-9529304.725562608,5,76.03724790771429,38.56148498002679,4,Fraud
659,0.1229586206658006,-0.28800594530134194,1.027059382712739,0.9049354582149263,0.4738038948772715,0.046114307125187715,22353831.64018899,5,28.651367834369182,41.394933434282784,4,No Fraud
660,0.08538915233445593,0.15735348217012857,3.6298815930735846,1.3885302966769957,2.2130125668966514,0.16481831396019708,37626008.421785235,5,32.26422648593217,54.17760469192519,4,No Fraud
